Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2014,Spring,2014-sp,CHEM,360,Chemistry of the Environment,LEC,0,12,16,15,20,24,5,19,9,0,0,0,0,0,"Nelson, William M"
2014,Spring,2014-sp,CHEM,360,Chemistry of the Environment,LEC,0,6,10,13,11,7,8,14,9,0,0,0,0,0,"Nelson, William M"
2014,Spring,2014-sp,CHEM,420,Instrumental Characterization,LEC,2,8,4,1,10,5,4,5,3,1,0,0,2,0,"Tucker, Kevin R"
2014,Spring,2014-sp,CHEM,436,Fundamental Organic Chem II,LEC,10,14,14,17,20,13,11,14,22,5,10,4,4,3,"Mitchell, Douglas A"
2014,Spring,2014-sp,CHEM,437,Organic Chemistry Lab,LEC,3,7,3,3,4,3,1,1,1,0,1,0,2,0,"Hull, Kami L"
2014,Spring,2014-sp,CHEM,442,Physical Chemistry I,LEC,8,14,11,10,6,3,2,2,0,1,0,0,1,0,"Hirata, So"
2014,Spring,2014-sp,CHEM,444,Physical Chemistry II,LEC,3,5,5,4,5,5,3,2,2,0,1,0,1,0,"Oldfield, Eric"
2014,Spring,2014-sp,CHEM,483,Solid State Structural Anlys,LEC,2,9,4,1,2,3,1,1,0,0,0,0,1,1,"Weitzel, Alison R"
2014,Spring,2014-sp,CHEM,524,Electrochemical Methods,LEC,0,10,4,0,9,0,0,0,0,0,0,0,0,0,"Gewirth, Andrew A"
2014,Spring,2014-sp,CHEM,530,Structure and Spectroscopy,LEC,0,13,8,5,7,3,0,1,0,0,0,0,0,0,"Fleming, Ian"
2014,Spring,2014-sp,CHEM,572,Enzyme Reaction Mechanisms,LCD,0,15,8,0,3,2,0,0,0,0,0,0,0,0,"Gerlt, John A"
2014,Spring,2014-sp,CHEM,588,Physical Methods Mat Chem,LCD,0,12,6,3,1,1,0,0,0,0,0,0,0,0,"Rodriguez Lopez, Joaquin"
2014,Spring,2014-sp,CHLH,100,Contemporary Health,DIS,9,8,5,7,10,2,3,3,0,0,0,0,0,0,"Barnes, Brandi N"
2014,Spring,2014-sp,CHLH,100,Contemporary Health,DIS,23,11,11,2,1,1,1,3,0,0,0,0,0,0,"Barnes, Brandi N"
2014,Spring,2014-sp,CHLH,100,Contemporary Health,DIS,11,13,8,5,3,1,0,0,0,0,0,0,1,0,"Grissom, Evanielis U"
2014,Spring,2014-sp,CHLH,100,Contemporary Health,DIS,11,8,6,6,11,4,3,1,1,0,0,0,2,0,"Grissom, Evanielis U"
2014,Spring,2014-sp,CHLH,101,Introduction to Public Health,DIS,0,7,14,13,8,2,1,2,1,0,0,2,0,0,"Wang, Qian"
2014,Spring,2014-sp,CHLH,101,Introduction to Public Health,DIS,0,6,9,8,9,5,1,3,0,1,0,0,0,1,"Wang, Qian"
2014,Spring,2014-sp,CHLH,101,Introduction to Public Health,DIS,0,8,8,9,7,3,2,2,0,2,1,0,1,0,"Wang, Qian"
2014,Spring,2014-sp,CHLH,101,Introduction to Public Health,DIS,0,9,9,7,5,9,2,4,2,1,1,0,0,0,"Khosravinasr, Sara"
2014,Spring,2014-sp,CHLH,101,Introduction to Public Health,DIS,14,16,7,5,5,2,0,2,0,0,0,0,0,0,"Pierce, Danielle M"
2014,Spring,2014-sp,CHLH,101,Introduction to Public Health,DIS,9,14,5,9,6,1,2,0,0,0,0,0,0,0,"Khosravinasr, Sara"
2014,Spring,2014-sp,CHLH,101,Introduction to Public Health,DIS,4,12,12,8,8,3,2,0,0,1,0,0,0,0,"Pierce, Danielle M"
2014,Spring,2014-sp,CHLH,101,Introduction to Public Health,DIS,4,11,11,9,4,3,4,1,1,0,0,0,1,0,"Khosravinasr, Sara"
2014,Spring,2014-sp,CHLH,125,Intro Kines & Community Health,LCD,8,81,0,0,11,0,0,3,0,0,0,0,1,0,"Firkins, Carol H"
2014,Spring,2014-sp,CHLH,199,Undergraduate Open Seminar,LCD,0,26,0,3,1,0,0,0,0,0,0,0,0,0,"Peterson, Elizabeth H"
2014,Spring,2014-sp,CHLH,199,Undergraduate Open Seminar,LCD,1,31,0,1,2,0,0,0,0,0,0,0,0,0,"Peterson, Elizabeth H"
2014,Spring,2014-sp,CHLH,199,Undergraduate Open Seminar,LCD,3,37,8,6,5,0,0,0,0,0,0,0,0,0,"McLay, Molly M"
2014,Spring,2014-sp,CHLH,200,Mental Health,LCD,0,37,0,0,23,0,0,10,0,0,0,0,0,0,"Jones, Ashleigh E"
2014,Spring,2014-sp,CHLH,206,Human Sexuality,LEC,15,143,55,20,45,16,10,6,2,2,3,1,3,4,"Hann, Lena"
2014,Spring,2014-sp,CHLH,206,Human Sexuality,ONL,0,54,35,16,32,15,7,6,4,3,2,2,3,0,"Rinaldi-Miles, Anna I"
2014,Spring,2014-sp,CHLH,206,Human Sexuality,LCD,5,9,3,1,0,2,0,0,0,0,0,0,1,0,"Kelly, Kelsie D"
2014,Spring,2014-sp,CHLH,243,Drug Use and Abuse,LEC,22,46,52,38,25,13,7,2,2,0,0,1,0,0,"Lange, Dustin D"
2014,Spring,2014-sp,CHLH,243,Drug Use and Abuse,LCD,14,63,37,26,28,6,4,5,1,1,0,0,1,1,"Ritter, Ellen S"
2014,Spring,2014-sp,CHLH,243,Drug Use and Abuse,ONL,61,13,35,13,5,8,6,1,2,2,1,1,4,0,"Kersh, Renique"
2014,Spring,2014-sp,CHLH,243,Drug Use and Abuse,LCD,11,8,1,2,0,0,0,1,0,0,0,0,0,0,"Siebel, Marissa B"
2014,Spring,2014-sp,CHLH,244,Health Statistics,LEC,0,6,5,6,2,5,0,2,0,1,0,2,0,0,"Andrade, Flavia C"
2014,Spring,2014-sp,CHLH,250,Health Care Systems,LCD,39,38,38,28,14,10,5,2,1,0,0,0,0,0,"Farner, Susan M"
2014,Spring,2014-sp,CHLH,260,Introduction to Medical Ethics,LEC,27,56,14,8,11,3,6,5,3,0,1,0,0,0,"Notaro, Stephen J"
2014,Spring,2014-sp,CHLH,274,Introduction to Epidemiology,LCD,34,51,29,40,26,14,6,4,1,0,1,2,0,0,"Darfour-Oduro, Sandra A"
2014,Spring,2014-sp,CHLH,304,Foundations of Health Behavior,LEC,67,30,19,14,3,0,0,0,0,0,0,0,2,0,"Farner, Susan M"
2014,Spring,2014-sp,CHLH,314,Introduction to Aging,LEC,0,65,0,0,7,0,0,1,0,0,1,0,1,0,"Schwingel, Andiara"
2014,Spring,2014-sp,CHLH,380,Orientation to Internship,LCD,0,127,7,1,1,0,0,0,0,0,0,1,1,0,"Farner, Susan M"
2014,Spring,2014-sp,CHLH,407,"Disability, Culture & Society",LCD,0,28,0,0,3,0,0,1,0,0,0,0,0,0,"Chiu, Chung-Yi"
2014,Spring,2014-sp,CHLH,409,Women's Health,LCD,0,21,11,4,3,0,0,0,0,0,0,0,0,0,"Iwelunmor, Juliet"
2014,Spring,2014-sp,CHLH,410,Public Health Practice,LCD,40,39,9,5,3,2,0,1,0,0,0,0,1,0,"Kaplan, Justine"
